UserId,EmplId,Level,Permissions,Role,Branch,Bank,Ezor
B511745,511745,4,380,013,380,14,72
Z522076,522076,4,539,013,539,46,73
B193844,193844,4,120,013,120,31,23
Z136603,136603,4,003,013,003,31,41
Z075507,075507,4,003,013,003,31,41
B193763,193763,4,177,013,177,52,51
B528207,528207,4,508,013,508,46,73
B193704,193704,4,074,013,074,31,31
B193860,193860,4,188,013,188,52,51
Z522212,522212,4,515,013,515,46,73
B511744,511744,4,375,013,375,14,72
Z510845,510845,4,371,013,371,14,72
B193690,193690,4,184,013,184,52,51
Z522009,522009,4,509,013,509,46,73
B824453,824453,4,046,013,046,31,46
B193682,193682,4,180,013,180,52,51
B193445,193445,4,008,013,008,31,23
B511738,511738,4,345,013,345,14,72
B193542,193542,4,021,013,021,31,62
Z511710,511710,4,372,013,372,14,72
Z510777,510777,4,372,013,372,14,72
Z510859,510859,4,316,013,316,14,72
B193631,193631,4,067,013,067,31,41
B193577,193577,4,055,013,055,31,41
B193593,193593,4,044,013,044,31,92
B193585,193585,4,051,013,051,31,62
B193550,193550,4,126,013,126,31,92
B193569,193569,4,070,013,070,31,23
Z522362,522362,4,516,013,516,46,73
Z511490,511490,4,347,013,347,14,72
Z510753,510753,4,316,013,316,14,72
B193658,193658,4,177,013,177,52,51
B193623,193623,4,092,013,092,31,62
B193534,193534,4,004,013,004,31,92
B193518,193518,4,064,013,064,31,62
B511731,511731,4,355,013,355,14,72
B511730,511730,4,355,013,355,14,72
Z165549,165549,4,045,013,045,31,41
B511729,511729,4,317,013,317,14,72
B193275,193275,4,186,013,186,52,51
B511727,511727,2,14,013,349,14,72
B511727,511727,4,349,013,349,14,72
B193437,193437,4,038,013,038,31,62
B193402,193402,4,017,013,017,31,31
B511725,511725,4,316,013,316,14,72
B528200,528200,4,508,013,508,46,73
B193313,193313,4,184,013,184,52,51
Z510273,510273,4,379,013,379,14,72
B193399,193399,4,177,013,177,52,51
B193410,193410,4,046,013,046,31,46
B824380,824380,4,017,013,017,31,31
B522450,522450,4,504,013,504,46,73
B522451,522451,4,516,013,516,46,73
B193291,193291,4,041,013,041,31,41
B522448,522448,4,501,013,501,46,73
B192643,192643,4,093,013,093,31,41
Z510926,510926,4,355,013,355,14,72
B511718,511718,4,315,013,315,14,72
B193178,193178,4,189,013,189,52,51
Z522227,522227,4,516,013,516,46,73
Z522052,522052,4,516,013,516,46,73
U511717,511717,2,14,008,389,14,0
B192961,192961,4,185,013,185,52,51
B503169,503169,4,276,013,276,26,81
B528196,528196,4,516,013,516,46,73
B193240,193240,4,026,013,026,31,92
B511714,511714,4,380,013,380,14,72
Z059927,059927,4,070,013,070,31,23
Z193925,193925,4,020,013,020,31,62
B511708,511708,4,356,013,356,14,72
B193194,193194,4,179,013,179,52,51
B511710,511710,4,372,013,372,14,72
B824364,824364,4,120,013,120,31,23
B503167,503167,4,278,013,278,26,81
B503166,503166,4,288,013,288,26,81
Z108480,108480,4,020,013,020,31,62
B511706,511706,4,361,013,361,14,72
B193046,193046,4,173,013,173,52,51
B824356,824356,4,046,013,046,31,46
B027464,027464,4,020,013,020,31,62
B511705,511705,4,382,013,382,14,72
Z510189,510189,4,380,013,380,14,72
Z510067,510067,4,392,013,392,14,72
B503168,503168,4,279,013,279,26,81
B511702,511702,4,363,013,363,14,72
B528187,528187,4,514,013,514,46,73
B511697,511697,4,355,013,355,14,72
B192783,192783,4,174,013,174,52,51
B192287,192287,4,180,013,180,52,51
B192813,192813,4,185,013,185,52,51
B503164,503164,4,287,013,287,26,81
B192295,192295,4,188,013,188,52,51
Z510567,510567,4,341,013,341,14,72
B192724,192724,4,186,013,186,52,51
B522445,522445,4,515,013,515,46,73
B511694,511694,4,355,013,355,14,72
Z510375,510375,4,386,013,386,14,72
B192317,192317,4,023,013,023,31,62
B192325,192325,4,021,013,021,31,62
B192376,192376,4,039,013,039,31,41
B192023,192023,4,127,013,127,31,41
B192163,192163,4,037,013,037,31,62
B192082,192082,4,044,013,044,31,92
B503162,503162,4,287,013,287,26,81
B192252,192252,4,017,013,017,31,31
B511690,511690,4,378,013,378,14,72
B191892,191892,4,119,013,119,31,31
B192236,192236,4,046,013,046,31,46
Z522301,522301,4,507,013,507,46,73
B522441,522441,4,517,013,517,46,73
B191981,191981,4,033,013,033,31,31
B192090,192090,4,067,013,067,31,41
B192171,192171,4,190,013,190,52,51
B191930,191930,4,044,013,044,31,92
B192147,192147,4,076,013,076,31,31
Z521904,521904,4,502,013,502,46,73
Z522430,522430,4,502,013,502,46,73
B192015,192015,4,051,013,051,31,62
B192120,192120,4,186,013,186,52,51
B191914,191914,4,013,013,013,31,31
B522439,522439,4,502,013,502,46,73
B522438,522438,4,514,013,514,46,73
M174340,192139,2,14,013,295,31,0
M174340,192139,2,46,013,295,31,0
M174340,192139,2,52,013,295,31,0
M174340,192139,2,31,013,295,31,0
B528179,528179,4,515,013,515,46,73
B511680,511680,4,349,013,349,14,72
B511677,511677,4,363,013,363,14,72
B522436,522436,4,504,013,504,46,73
Z511147,511147,4,346,013,346,14,72
Z510613,510613,4,346,013,346,14,72
B511675,511675,4,381,013,381,14,72
B511681,511681,4,363,013,363,14,72
Z511353,511353,4,317,013,317,14,72
B503159,503159,4,276,013,276,26,81
B191590,191590,4,124,013,124,31,62
B511679,511679,4,315,013,315,14,72
Z522215,522215,4,515,013,515,46,73
B191671,191671,4,070,013,070,31,23
Z511311,511311,4,392,013,392,14,72
Z510795,510795,4,376,013,376,14,72
Z510324,510324,4,376,013,376,14,72
B191744,191744,4,186,013,186,52,51
B191760,191760,4,173,013,173,52,51
B528173,528173,4,502,013,502,46,73
B191736,191736,4,015,013,015,31,31
B511674,511674,4,363,013,363,14,72
B191604,191604,4,048,013,048,31,92
B191493,191493,4,186,013,186,52,51
H510298,510298,4,342,013,342,14,72
Z510298,510298,4,381,013,381,14,72
Z511090,511090,4,313,013,313,14,72
Z522198,522198,4,507,013,507,46,73
B511669,511669,4,375,013,375,14,72
B824135,824135,4,046,013,046,31,46
B191388,191388,4,112,013,112,31,23
B511667,511667,4,377,013,377,14,72
B191353,191353,4,184,013,184,52,51
B522434,522434,4,507,013,507,46,73
B191345,191345,4,041,013,041,31,41
B503149,503149,4,279,013,279,26,81
B511665,511665,4,386,013,386,14,72
B191035,191035,4,101,013,101,31,41
B191280,191280,4,185,013,185,52,51
Z510864,510864,4,317,013,317,14,72
B191159,191159,4,082,013,082,31,41
B511661,511661,4,347,013,347,14,72
B191124,191124,4,091,013,091,31,23
B511660,511660,4,363,013,363,14,72
B191213,191213,4,190,013,190,52,51
Z163341,163341,4,175,013,175,52,51
Z511628,511628,4,377,013,377,14,72
B018511,018511,4,041,013,041,31,41
B511653,511653,4,372,013,372,14,72
B503152,503152,4,275,013,275,26,81
B503153,503153,4,276,013,276,26,81
B190543,190543,4,033,013,033,31,31
Z510292,510292,4,379,013,379,14,72
Z511010,511010,4,397,013,397,14,72
Z511605,511605,4,344,013,344,14,72
Z522149,522149,4,503,013,503,46,73
B190462,190462,4,052,013,052,31,23
B190233,190233,4,092,013,092,31,62
B511643,511643,4,380,013,380,14,72
B511636,511636,4,363,013,363,14,72
B511623,511623,2,14,013,377,14,72
B511623,511623,4,377,013,377,14,72
B503144,503144,4,275,013,275,26,81
Z162647,162647,4,175,013,175,52,51
B511628,511628,4,377,013,377,14,72
B522430,522430,4,502,013,502,46,73
B183652,183652,4,044,013,044,31,92
Z522166,522166,4,505,013,505,46,73
B511629,511629,4,371,013,371,14,72
B511548,511548,4,365,013,365,14,72
Z528143,528143,4,505,013,505,46,73
B511621,511621,4,369,013,369,14,72
B190101,190101,4,180,013,180,52,51
B511615,511615,4,313,013,313,14,72
B528145,528145,4,539,013,539,46,73
Z510421,510421,4,377,013,377,14,72
B187186,187186,4,177,013,177,52,51
Z510423,510423,4,355,013,355,14,72
B503137,503137,4,287,013,287,26,81
B189901,189901,4,006,013,006,31,92
H522356,522356,4,503,013,503,46,73
B528143,528143,4,503,013,503,46,73
Z522164,522164,4,505,013,505,46,73
B188875,188875,4,180,013,180,52,51
B511616,511616,4,313,013,313,14,72
M128957,172391,4,039,013,039,31,41
B187682,187682,4,006,013,006,31,92
B823880,823880,4,029,013,029,31,31
B189847,189847,4,186,013,186,52,51
B522429,522429,4,515,013,515,46,73
B503138,503138,4,280,013,280,26,81
B189294,189294,4,095,013,095,31,62
B823791,823791,4,022,013,022,31,62
B189715,189715,4,070,013,070,31,23
Z521970,521970,4,517,013,517,46,73
Z522312,522312,4,512,013,512,46,73
B823813,823813,4,059,013,059,31,23
B522426,522426,4,517,013,517,46,73
B503136,503136,4,287,013,287,26,81
B189421,189421,4,110,013,110,31,62
B189219,189219,4,188,013,188,52,51
B528137,528137,4,510,013,510,46,73
B511606,511606,4,395,013,395,14,72
B511605,511605,2,14,013,344,14,72
B511605,511605,4,344,013,344,14,72
B503133,503133,4,280,013,280,26,81
Z522306,522306,4,502,013,502,46,73
B188905,188905,4,036,013,036,31,62
B511590,511590,2,14,013,344,14,72
B511590,511590,4,344,013,344,14,72
B188964,188964,4,185,013,185,52,51
B509399,509399,4,287,013,287,26,81
B188972,188972,4,112,013,112,31,23
B511591,511591,4,395,013,395,14,72
Z169374,169374,4,015,013,015,31,31
B188271,188271,4,091,013,091,31,23
B188263,188263,4,036,013,036,31,62
B188166,188166,4,028,013,028,31,41
M162262,187984,2,14,013,295,31,0
M162262,187984,4,295,013,295,31,0
M162262,187984,2,52,013,295,31,0
M162262,187984,2,31,013,295,31,0
B187895,187895,4,131,013,112,31,23
B187895,187895,4,112,013,112,31,23
B511573,511573,2,14,013,398,14,72
B511573,511573,4,398,013,398,14,72
B187909,187909,4,182,013,182,52,51
B511576,511576,4,382,013,382,14,72
B187771,187771,4,188,013,188,52,51
B187194,187194,4,059,013,059,31,23
B187348,187348,4,051,013,051,31,62
B187704,187704,4,174,013,174,52,51
B187585,187585,4,065,013,065,31,41
Z522241,522241,4,517,013,517,46,73
Z522405,522405,4,527,013,512,46,73
B511287,511287,2,14,013,381,14,72
B511287,511287,4,381,013,381,14,72
B503117,503117,4,276,013,276,26,81
B503120,503120,4,287,013,287,26,81
B187119,187119,4,176,013,176,52,51
B503119,503119,4,278,013,278,26,81
B186864,186864,4,033,013,033,31,31
B511557,511557,2,14,013,398,14,72
B511557,511557,4,392,013,398,14,72
B511557,511557,4,398,013,398,14,72
B511551,511551,4,355,013,355,14,72
N510905,510905,4,380,013,380,14,72
B511496,511496,4,357,013,357,14,72
B186783,186783,4,017,013,017,31,31
B186791,186791,4,059,013,059,31,23
B186740,186740,4,059,013,059,31,23
U186309,186309,4,190,003,0,31,0
U186309,186309,2,46,003,0,31,0
U186309,186309,2,52,003,0,31,0
U186309,186309,2,26,003,0,31,0
U186309,186309,2,31,003,0,31,0
B511547,511547,4,315,013,315,14,72
B511546,511546,4,356,013,356,14,72
B511539,511539,2,14,013,361,14,72
B511539,511539,4,361,013,361,14,72
B185981,185981,4,180,013,180,52,51
B511544,511544,4,398,013,398,14,72
B511543,511543,4,317,013,317,14,72
B184845,184845,4,174,013,174,52,51
B528077,528077,4,501,013,501,46,73
B511533,511533,4,362,013,362,14,72
B185957,185957,4,177,013,177,52,51
Z106127,106127,4,177,013,177,52,51
B185949,185949,4,027,013,027,31,23
B511510,511510,2,14,013,369,14,72
B511510,511510,4,369,013,369,14,72
B511527,511527,2,14,013,361,14,72
B511527,511527,4,361,013,361,14,72
B511524,511524,4,398,013,398,14,72
B511518,511518,2,14,013,356,14,72
B511518,511518,4,356,013,356,14,72
Z511086,511086,4,350,013,350,14,72
Z510341,510341,4,356,013,356,14,72
B161020,161020,4,131,013,131,31,23
Z522214,522214,4,508,013,508,46,73
Z511216,511216,4,375,013,314,14,72
B823147,823147,4,124,013,124,31,62
Z521926,521926,4,503,013,503,46,73
Z521926,521926,4,505,013,503,46,73
Z522029,522029,4,505,013,505,46,73
Z522356,522356,4,505,013,505,46,73
B185817,185817,4,111,013,111,31,23
B511500,511500,4,348,013,348,14,72
B511490,511490,4,347,013,347,14,72
B823066,823066,4,021,013,021,31,62
B185663,185663,4,004,013,004,31,92
B503105,503105,4,287,013,287,26,81
B511493,511493,4,357,013,357,14,72
B185655,185655,4,059,013,059,31,23
B183458,183458,4,180,013,180,52,51
B185493,185493,4,186,013,174,52,51
B185620,185620,4,187,013,187,52,51
B184861,184861,4,026,013,026,31,92
Z009555,009555,4,075,013,078,31,41
Z009555,009555,4,078,013,078,31,41
B185418,185418,4,094,013,094,31,41
B511473,511473,4,362,013,362,14,72
B511464,511464,4,349,013,349,14,72
B185361,185361,4,175,013,175,52,51
B511489,511489,4,344,013,344,14,72
B185191,185191,4,028,013,028,31,41
B185108,185108,4,093,013,093,31,41
B184241,184241,4,012,013,012,31,31
B522402,522402,4,511,013,511,46,73
Z510776,510776,4,374,013,374,14,72
B195391,195391,4,021,013,021,31,62
Z050741,050741,4,075,013,075,31,92
B511454,511454,4,363,013,363,14,72
B184853,184853,4,076,013,076,31,31
M154272,184349,4,032,013,032,31,41
B522405,522405,4,527,013,527,46,73
Z510313,510313,4,348,013,348,14,72
B184217,184217,4,029,013,029,31,31
B184136,184136,4,055,013,055,31,41
B184101,184101,4,172,013,172,52,51
B511448,511448,4,355,013,355,14,72
B184128,184128,4,186,013,186,52,51
B511434,511434,4,346,013,346,14,72
B183466,183466,4,101,013,101,31,41
B183415,183415,4,027,013,022,31,62
Z522185,522185,4,507,013,507,46,73
Z510721,510721,4,386,013,386,14,72
Z522148,522148,4,527,013,527,46,73
Z521943,521943,4,517,013,517,46,73
Z522126,522126,4,511,013,511,46,73
Z522194,522194,4,511,013,511,46,73
Z014737,014737,4,046,013,046,31,46
Z521937,521937,4,503,013,503,46,73
H027138,027138,4,175,013,175,52,51
B822663,822663,4,186,013,186,52,51
B822647,822647,4,186,013,186,52,51
B822698,822698,4,186,013,186,52,51
Z522180,522180,4,527,013,527,46,73
H510313,510313,4,375,013,375,14,72
Z104043,104043,4,046,013,046,31,46
Y072257,072257,4,046,013,046,31,46
Z521934,521934,4,505,013,505,46,73
Z510728,510728,4,362,013,362,14,72
Z510888,510888,4,378,013,378,14,72
Z522071,522071,4,505,013,505,46,73
Z510660,510660,4,379,013,379,14,72
Z510836,510836,4,341,013,341,14,72
Z510861,510861,4,316,013,316,14,72
B503093,503093,4,280,013,280,26,81
B183571,183571,4,179,013,179,52,51
B511431,511431,4,361,013,392,14,72
B511431,511431,4,392,013,392,14,72
M151629,183563,4,032,013,032,31,41
Z510879,510879,4,361,013,361,14,72
Z522327,522327,4,508,013,508,46,73
Z521901,521901,4,508,013,508,46,73
Z522221,522221,4,508,013,508,46,73
Z522159,522159,4,508,013,508,46,73
B822752,822752,4,033,013,033,31,31
B822620,822620,4,033,013,033,31,31
Z521941,521941,4,539,013,539,46,73
Z522216,522216,4,515,013,515,46,73
B511051,511051,4,363,013,363,14,72
B511237,511237,4,343,013,343,14,72
Z510855,510855,4,315,013,315,14,72
Z511051,511051,4,355,013,355,14,72
Z510603,510603,4,345,013,345,14,72
Z511117,511117,4,344,013,344,14,72
B510565,510565,4,363,013,363,14,72
B503092,503092,4,289,013,287,26,81
B503092,503092,4,287,013,287,26,81
B511423,511423,4,348,013,348,14,72
B510231,510231,4,363,013,363,14,72
H511051,511051,4,366,013,366,14,72
B510313,510313,4,356,013,356,14,72
B510313,510313,4,380,013,356,14,72
B510313,510313,4,314,013,356,14,72
B510313,510313,4,343,013,356,14,72
B510313,510313,4,365,013,356,14,72
B510313,510313,4,375,013,356,14,72
B510313,510313,4,348,013,356,14,72
Z511335,511335,4,377,013,377,14,72
Z510240,510240,4,313,013,313,14,72
B522398,522398,4,539,013,539,46,73
B510564,510564,4,362,013,362,14,72
B511408,511408,4,348,013,348,14,72
B511390,511390,4,348,013,348,14,72
B183261,183261,4,185,013,185,52,51
B510208,510208,4,362,013,362,14,72
B511399,511399,4,382,013,382,14,72
B511399,511399,4,395,013,382,14,72
B183180,183180,4,048,013,048,31,92
B510828,510828,4,382,013,382,14,72
H511086,511086,4,398,013,398,14,72
B511373,511373,4,362,013,362,14,72
B510985,510985,4,344,013,344,14,72
B510449,510449,4,362,013,362,14,72
B183210,183210,4,183,013,183,52,51
B511370,511370,2,14,013,398,14,72
B511370,511370,4,345,013,398,14,72
B511370,511370,4,398,013,398,14,72
B182826,182826,4,009,013,009,31,23
B511362,511362,4,349,013,349,14,72
B522391,522391,4,515,013,515,46,73
B522396,522396,4,503,013,503,46,73
B182842,182842,4,177,013,177,52,51
B511353,511353,4,317,013,317,14,72
B182818,182818,4,188,013,188,52,51
B511335,511335,4,377,013,377,14,72
B182516,182516,4,046,013,046,31,46
B510442,510442,4,388,013,388,14,72
B511311,511311,4,392,013,392,14,72
B503085,503085,4,288,013,288,26,81
B511173,511173,4,369,013,369,14,72
B182699,182699,4,034,013,034,31,62
B182435,182435,4,183,013,183,52,51
B511360,511360,4,314,013,314,14,72
B182540,182540,4,185,013,179,52,51
B182540,182540,4,179,013,179,52,51
M139639,182575,4,180,013,180,52,51
B511081,511081,4,365,013,365,14,72
B511314,511314,4,346,013,346,14,72
B511156,511156,4,372,013,372,14,72
B511156,511156,4,374,013,372,14,72
B511109,511109,4,317,013,317,14,72
B511304,511304,4,366,013,397,14,72
B511304,511304,4,397,013,397,14,72
B167738,167738,4,094,013,094,31,41
B511055,511055,4,382,013,382,14,72
B511262,511262,4,349,013,349,14,72
B511174,511174,4,382,013,382,14,72
B511110,511110,4,382,013,382,14,72
B163511,163511,4,006,013,006,31,92
B139440,139440,4,051,013,051,31,62
B528001,528001,4,509,013,509,46,73
B165174,165174,4,126,013,126,31,92
B181315,181315,4,052,013,052,31,23
B503059,503059,4,280,013,280,26,81
Y156493,156493,4,046,013,046,31,46
B105511,105511,4,070,013,070,31,23
B522376,522376,4,509,013,509,46,73
B164879,164879,4,176,013,176,52,51
B164879,164879,4,184,013,176,52,51
B511447,511447,4,374,013,374,14,72
B511447,511447,4,355,013,374,14,72
Z125741,125741,4,004,009,112,31,23
Z125741,125741,3,2,009,112,31,23
Z125741,125741,4,112,009,112,31,23
B522386,522386,4,503,013,503,46,73
B522374,522374,4,516,013,516,46,73
Z136948,136948,4,112,013,112,31,23
Z069337,069337,4,070,013,070,31,23
Z170828,170828,4,185,013,185,52,51
B807281,807281,4,093,013,093,31,41
Z085545,085545,4,130,013,130,31,23
Z041203,041203,4,005,013,005,31,23
B813591,813591,4,186,013,186,52,51
Z040754,040754,4,021,013,021,31,62
Z070602,070602,4,070,013,070,31,23
B510567,510567,4,379,013,379,14,72
B510605,510605,4,315,013,315,14,72
B510087,510087,4,382,013,382,14,72
B510974,510974,4,362,013,362,14,72
B510623,510623,4,361,013,361,14,72
B510861,510861,4,316,013,316,14,72
B510825,510825,4,382,013,382,14,72
B511216,511216,4,314,013,314,14,72
B510298,510298,4,363,013,363,14,72
B510221,510221,2,14,013,356,14,72
B510221,510221,4,356,013,356,14,72
B510903,510903,4,369,013,369,14,72
B510860,510860,4,316,013,342,14,72
B510860,510860,4,342,013,342,14,72
B510855,510855,4,315,013,315,14,72
B510112,510112,4,377,013,377,14,72
B511010,511010,4,397,013,397,14,72
B510091,510091,4,365,013,365,14,72
B510785,510785,2,14,013,366,14,72
B510785,510785,4,366,013,366,14,72
B510155,510155,2,14,013,376,14,72
B510155,510155,4,376,013,376,14,72
B510289,510289,4,380,013,380,14,72
B511037,511037,2,14,013,374,14,72
B511037,511037,4,374,013,374,14,72
B510777,510777,4,372,013,372,14,72
B510986,510986,4,372,013,372,14,72
B511113,511113,4,315,013,315,14,72
B511113,511113,4,369,013,315,14,72
B511017,511017,4,349,013,349,14,72
B510786,510786,2,14,013,344,14,72
B510786,510786,4,344,013,344,14,72
B510975,510975,4,316,013,357,14,72
B510975,510975,4,357,013,357,14,72
B510089,510089,4,372,013,372,14,72
B511235,511235,4,347,013,347,14,72
B511175,511175,4,378,013,378,14,72
B522362,522362,4,516,013,516,46,73
B510082,510082,4,355,013,355,14,72
B510598,510598,4,345,013,345,14,72
B510587,510587,4,344,013,344,14,72
B511034,511034,4,355,013,355,14,72
B511177,511177,4,349,013,349,14,72
B510745,510745,4,363,013,363,14,72
B510105,510105,4,388,013,388,14,72
B510676,510676,4,361,013,361,14,72
B522364,522364,4,517,013,517,46,73
B510076,510076,4,362,013,362,14,72
B511184,511184,4,357,013,357,14,72
B510603,510603,4,345,013,345,14,72
B510342,510342,4,361,013,344,14,72
B510588,510588,4,344,013,344,14,72
B181218,181218,4,006,013,006,31,92
B511180,511180,4,346,013,346,14,72
B510927,510927,4,361,013,361,14,72
B510099,510099,4,382,013,382,14,72
B510099,510099,4,355,013,382,14,72
B510879,510879,4,361,013,361,14,72
B511206,511206,4,361,013,361,14,72
B510114,510114,4,392,013,395,14,72
B510114,510114,4,395,013,395,14,72
B510090,510090,4,346,013,346,14,72
B511000,511000,4,362,013,362,14,72
B510595,510595,4,341,013,341,14,72
B511227,511227,4,365,013,365,14,72
B510451,510451,4,379,013,379,14,72
B511057,511057,4,313,013,313,14,72
B510177,510177,4,388,013,388,14,72
B510795,510795,4,376,013,376,14,72
B510863,510863,4,316,013,316,14,72
B511041,511041,4,361,013,361,14,72
B510604,510604,4,345,013,345,14,72
B511090,511090,4,313,013,313,14,72
B510614,510614,4,346,013,346,14,72
B510818,510818,4,380,013,380,14,72
B510092,510092,4,348,013,348,14,72
B510454,510454,4,357,013,357,14,72
B511219,511219,4,397,013,397,14,72
B510131,510131,4,347,013,375,14,72
B510131,510131,4,375,013,375,14,72
B510854,510854,4,386,013,386,14,72
B510396,510396,4,355,013,355,14,72
B511167,511167,4,316,013,316,14,72
B510750,510750,4,357,013,357,14,72
B510394,510394,4,388,013,388,14,72
B510607,510607,4,397,013,397,14,72
B510950,510950,4,395,013,397,14,72
B510950,510950,4,397,013,397,14,72
B510610,510610,4,346,013,346,14,72
B510778,510778,4,388,013,388,14,72
B511001,511001,4,348,013,348,14,72
B510773,510773,4,371,013,371,14,72
B511065,511065,4,313,013,313,14,72
B510088,510088,4,344,013,344,14,72
B510926,510926,4,355,013,355,14,72
B510787,510787,4,388,013,388,14,72
B510075,510075,4,398,013,398,14,72
B510600,510600,4,345,013,345,14,72
B511218,511218,4,348,013,348,14,72
B510788,510788,4,345,013,345,14,72
B510069,510069,4,349,013,349,14,72
B510094,510094,4,386,013,386,14,72
B511066,511066,2,14,013,349,14,72
B511066,511066,4,349,013,349,14,72
B511147,511147,4,346,013,346,14,72
B510455,510455,4,344,013,344,14,72
B510754,510754,4,365,013,365,14,72
B510228,510228,4,375,013,375,14,72
B510110,510110,4,375,013,375,14,72
B510888,510888,4,378,013,378,14,72
B510613,510613,4,346,013,346,14,72
B511132,511132,4,375,013,375,14,72
B510341,510341,2,14,013,356,14,72
B510341,510341,4,356,013,356,14,72
B510093,510093,4,341,013,341,14,72
B510286,510286,4,345,013,397,14,72
B510286,510286,4,397,013,397,14,72
B510995,510995,4,348,013,348,14,72
B510100,510100,4,371,013,371,14,72
B510760,510760,4,313,013,313,14,72
B510139,510139,4,365,013,365,14,72
B510752,510752,4,365,013,365,14,72
B510904,510904,4,378,013,378,14,72
B511149,511149,4,395,013,395,14,72
B511236,511236,4,355,013,355,14,72
B510757,510757,2,14,013,366,14,72
B510757,510757,4,366,013,366,14,72
B510456,510456,4,375,013,375,14,72
B510781,510781,4,372,013,372,14,72
B510784,510784,4,341,013,341,14,72
B510961,510961,4,348,013,348,14,72
B510593,510593,4,361,013,361,14,72
B510683,510683,4,361,013,344,14,72
B510683,510683,4,344,013,344,14,72
B511032,511032,2,14,013,356,14,72
B511032,511032,4,356,013,356,14,72
B511029,511029,4,355,013,355,14,72
B510949,510949,4,357,013,357,14,72
B510343,510343,4,347,013,347,14,72
B510450,510450,4,314,013,379,14,72
B510753,510753,4,316,013,316,14,72
B510601,510601,4,345,013,345,14,72
B510120,510120,4,313,013,313,14,72
B510875,510875,4,378,013,378,14,72
B510859,510859,4,316,013,316,14,72
B510163,510163,4,356,013,356,14,72
B510470,510470,4,388,013,388,14,72
B510776,510776,4,374,013,374,14,72
B510823,510823,4,381,013,357,14,72
B510111,510111,4,376,013,376,14,72
B510816,510816,2,14,013,365,14,72
B510816,510816,4,365,013,365,14,72
B522172,522172,4,506,013,506,46,73
B522356,522356,4,503,013,503,46,73
B510546,510546,2,14,013,378,14,72
B510546,510546,4,378,013,378,14,72
B522079,522079,4,503,013,503,46,73
Z077321,077321,4,130,013,130,31,23
B510505,510505,4,382,013,382,14,72
B180718,180718,4,004,013,091,31,23
B180718,180718,4,091,013,091,31,23
B180858,180858,4,067,013,067,31,41
B503052,503052,4,288,013,288,26,81
B522360,522360,4,514,013,514,46,73
B522155,522155,4,527,013,527,46,73
B510632,510632,4,367,013,367,14,72
Z082023,082023,4,130,013,130,31,23
Z510030,510030,4,342,013,342,14,72
Z510023,510023,4,342,013,381,14,72
Z510023,510023,4,381,013,381,14,72
B180246,180246,4,175,013,175,52,51
B521901,521901,4,508,013,508,46,73
B522051,522051,4,527,013,506,46,73
B522286,522286,4,514,013,504,46,73
B166286,166286,4,004,013,004,31,92
B166286,166286,2,31,013,004,31,92
B511111,511111,4,345,013,345,14,72
B522209,522209,4,539,013,539,46,73
B522158,522158,4,502,013,502,46,73
B503048,503048,4,287,013,276,26,81
B503048,503048,4,276,013,276,26,81
M134028,179353,2,14,013,295,31,0
M134028,179353,4,295,013,295,31,0
M134028,179353,2,52,013,295,31,0
M134028,179353,2,31,013,295,31,0
B522106,522106,4,502,013,502,46,73
B178810,178810,4,132,013,132,31,31
B503045,503045,4,287,013,287,26,81
B179345,179345,4,044,013,044,31,92
B179310,179310,4,185,013,185,52,51
B179205,179205,4,185,013,185,52,51
B175102,175102,4,129,013,116,31,98
B511278,511278,4,362,013,362,14,72
B815799,815799,4,012,013,012,31,31
B510101,510101,4,363,013,363,14,72
B522104,522104,4,502,013,502,46,73
B522216,522216,4,515,013,515,46,73
B522320,522320,4,509,013,509,46,73
B522146,522146,4,509,013,509,46,73
B163929,163929,4,001,013,001,31,23
B521932,521932,4,508,013,508,46,73
B511067,511067,4,365,013,365,14,72
B522196,522196,4,515,013,515,46,73
B522185,522185,4,507,013,507,46,73
B521965,521965,4,509,013,509,46,73
B522148,522148,4,512,013,512,46,73
B521977,521977,4,516,013,516,46,73
B521911,521911,4,515,013,515,46,73
B522007,522007,4,508,013,508,46,73
B522313,522313,4,511,013,511,46,73
B522312,522312,4,508,013,527,46,73
B521902,521902,4,508,013,508,46,73
B522346,522346,4,504,013,504,46,73
B522221,522221,4,508,013,508,46,73
B162531,162531,4,023,013,023,31,62
B521949,521949,4,503,013,503,46,73
B522181,522181,4,515,013,515,46,73
B522129,522129,4,514,013,514,46,73
B522168,522168,4,539,013,539,46,73
B522115,522115,4,514,013,514,46,73
B522053,522053,4,508,013,508,46,73
B521943,521943,4,517,013,517,46,73
B521984,521984,4,515,013,515,46,73
B521942,521942,4,515,013,515,46,73
B522068,522068,4,511,013,511,46,73
B521948,521948,4,509,013,509,46,73
B522178,522178,4,501,013,501,46,73
B522090,522090,4,515,013,515,46,73
B522188,522188,4,515,013,515,46,73
B522067,522067,4,509,013,509,46,73
B522328,522328,4,502,013,507,46,73
B522328,522328,4,507,013,507,46,73
B522306,522306,4,502,013,502,46,73
B521908,521908,4,508,013,508,46,73
B522208,522208,4,515,013,515,46,73
B522327,522327,4,508,013,508,46,73
B522176,522176,4,509,013,509,46,73
B522096,522096,4,505,013,505,46,73
B522342,522342,4,516,013,516,46,73
B521913,521913,4,515,013,515,46,73
B522198,522198,4,507,013,507,46,73
B522212,522212,4,515,013,515,46,73
B521964,521964,4,515,013,515,46,73
